timestamp,open,high,low,close,volume
2024-10-09T04:00:00Z,62394.07000000,62543.75000000,62200.00000000,62276.78000000,2041.93089000
2024-10-09T08:00:00Z,62276.79000000,62287.07000000,62046.69000000,62200.00000000,1718.42818000
2024-10-09T12:00:00Z,62199.99000000,62412.09000000,61634.61000000,62316.00000000,5229.60107000
2024-10-09T16:00:00Z,62316.00000000,62350.00000000,60835.00000000,61031.98000000,5071.40002000
2024-10-09T20:00:00Z,61031.99000000,61122.53000000,60301.00000000,60636.02000000,3731.22489000
2024-10-10T00:00:00Z,60636.01000000,60956.00000000,60355.00000000,60865.29000000,2727.57646000
2024-10-10T04:00:00Z,60865.29000000,61149.58000000,60814.90000000,60900.00000000,1627.37524000
2024-10-10T08:00:00Z,60900.01000000,61321.68000000,60630.71000000,61262.00000000,2559.67177000
2024-10-10T12:00:00Z,61262.01000000,61320.00000000,60444.99000000,60789.36000000,5227.91174000
2024-10-10T16:00:00Z,60789.36000000,61030.31000000,58946.00000000,59727.28000000,8517.95777000
2024-10-10T20:00:00Z,59727.27000000,60329.27000000,59586.29000000,60326.39000000,3307.43183000
2024-10-11T00:00:00Z,60326.40000000,60768.64000000,60087.64000000,60614.00000000,2415.18063000
2024-10-11T04:00:00Z,60614.01000000,60925.16000000,60578.00000000,60674.69000000,2034.06082000
2024-10-11T08:00:00Z,60674.68000000,61263.40000000,60650.44000000,61174.87000000,2754.98816000
2024-10-11T12:00:00Z,61174.88000000,62450.00000000,61129.72000000,62259.05000000,6907.87356000
2024-10-11T16:00:00Z,62259.04000000,63417.56000000,62123.00000000,63086.01000000,6450.87430000
2024-10-11T20:00:00Z,63086.00000000,63160.00000000,62357.70000000,62540.00000000,3078.37462000
2024-10-12T00:00:00Z,62539.99000000,63073.78000000,62487.23000000,62568.00000000,2510.94662000
2024-10-12T04:00:00Z,62568.00000000,62800.00000000,62565.51000000,62767.57000000,1198.66803000
2024-10-12T08:00:00Z,62767.57000000,63260.53000000,62672.34000000,62936.91000000,1999.15341000
2024-10-12T12:00:00Z,62936.91000000,63480.00000000,62824.03000000,63157.49000000,2690.48359000
2024-10-12T16:00:00Z,63157.50000000,63400.00000000,62911.00000000,63000.01000000,1537.73891000
2024-10-12T20:00:00Z,63000.01000000,63388.00000000,63000.00000000,63206.22000000,974.31060000
2024-10-13T00:00:00Z,63206.23000000,63285.72000000,62654.91000000,62712.31000000,1978.86462000
2024-10-13T04:00:00Z,62712.31000000,62990.00000000,62707.21000000,62843.48000000,976.93771000
2024-10-13T08:00:00Z,62843.48000000,62962.00000000,62520.18000000,62561.33000000,2072.26507000
2024-10-13T12:00:00Z,62561.34000000,62818.00000000,62050.00000000,62229.31000000,2882.28535000
2024-10-13T16:00:00Z,62229.32000000,62887.78000000,62177.67000000,62734.32000000,2186.22682000
2024-10-13T20:00:00Z,62734.31000000,63125.00000000,62610.67000000,62870.02000000,1812.64038000
2024-10-14T00:00:00Z,62870.02000000,64392.49000000,62457.81000000,64299.99000000,5202.69582000
2024-10-14T04:00:00Z,64300.00000000,64686.00000000,63778.62000000,64620.87000000,6540.20770000
2024-10-14T08:00:00Z,64620.87000000,65188.57000000,64340.98000000,64920.06000000,5338.83523000
2024-10-14T12:00:00Z,64920.05000000,66299.93000000,64660.56000000,65870.00000000,11165.96157000
2024-10-14T16:00:00Z,65870.00000000,66072.30000000,65459.00000000,65939.40000000,5541.11281000
2024-10-14T20:00:00Z,65939.41000000,66500.00000000,65730.00000000,66083.99000000,3881.13909000
2024-10-15T00:00:00Z,66084.00000000,66330.00000000,65324.40000000,65400.00000000,3574.82599000
2024-10-15T04:00:00Z,65399.99000000,65846.00000000,65201.00000000,65638.74000000,3319.36953000
2024-10-15T08:00:00Z,65638.74000000,65850.00000000,65280.00000000,65399.69000000,3798.65244000
2024-10-15T12:00:00Z,65399.68000000,67950.00000000,64800.01000000,66022.00000000,20567.31949000
2024-10-15T16:00:00Z,66022.01000000,67390.89000000,65982.55000000,66970.18000000,8440.07018000
2024-10-15T20:00:00Z,66970.18000000,67156.47000000,66130.64000000,67074.14000000,3983.71660000
2024-10-16T00:00:00Z,67074.14000000,67561.04000000,66750.49000000,67095.98000000,3508.40240000
2024-10-16T04:00:00Z,67095.99000000,67361.41000000,66775.67000000,66972.53000000,3070.41603000
2024-10-16T08:00:00Z,66972.53000000,68424.00000000,66917.52000000,67894.72000000,8671.10496000
2024-10-16T12:00:00Z,67894.73000000,68308.91000000,67117.18000000,67749.99000000,9342.21060000
2024-10-16T16:00:00Z,67750.00000000,68100.00000000,67482.00000000,67728.00000000,3575.32974000
2024-10-16T20:00:00Z,67728.01000000,67954.03000000,67500.00000000,67620.01000000,1770.79171000
2024-10-17T00:00:00Z,67620.00000000,67939.40000000,67406.99000000,67601.40000000,2503.78211000
2024-10-17T04:00:00Z,67601.40000000,67601.40000000,67087.35000000,67303.18000000,3552.90409000
2024-10-17T08:00:00Z,67303.18000000,67530.01000000,66741.09000000,66872.43000000,4840.70419000
2024-10-17T12:00:00Z,66872.44000000,67680.00000000,66666.00000000,67590.66000000,6644.01683000
2024-10-17T16:00:00Z,67590.67000000,67590.67000000,66720.00000000,66840.00000000,5364.13174000
2024-10-17T20:00:00Z,66840.00000000,67480.00000000,66827.68000000,67421.78000000,2422.68965000
2024-10-18T00:00:00Z,67421.78000000,68260.92000000,67192.36000000,67555.40000000,4815.67963000
2024-10-18T04:00:00Z,67555.41000000,68378.95000000,67544.00000000,67969.70000000,4436.03787000
2024-10-18T08:00:00Z,67969.69000000,68050.00000000,67674.98000000,67702.00000000,3604.45968000
2024-10-18T12:00:00Z,67702.00000000,68870.68000000,67642.71000000,68735.35000000,8981.93414000
2024-10-18T16:00:00Z,68735.34000000,69000.00000000,68360.00000000,68608.01000000,5094.27340000
2024-10-18T20:00:00Z,68608.01000000,68690.00000000,68204.10000000,68428.00000000,1793.25028000
2024-10-19T00:00:00Z,68427.99000000,68693.26000000,68303.03000000,68450.01000000,1376.73627000
2024-10-19T04:00:00Z,68450.00000000,68560.00000000,68302.31000000,68346.54000000,1113.67315000
2024-10-19T08:00:00Z,68346.54000000,68475.70000000,68090.30000000,68090.30000000,1655.36285000
2024-10-19T12:00:00Z,68090.30000000,68350.00000000,68088.00000000,68226.93000000,1346.90882000
2024-10-19T16:00:00Z,68226.94000000,68242.43000000,68010.00000000,68181.98000000,1019.59496000
2024-10-19T20:00:00Z,68181.98000000,68413.96000000,68168.45000000,68378.00000000,1681.39132000
2024-10-20T00:00:00Z,68377.99000000,68446.00000000,68100.00000000,68188.00000000,1054.72024000
2024-10-20T04:00:00Z,68188.01000000,68433.50000000,68176.26000000,68378.00000000,1441.04305000
2024-10-20T08:00:00Z,68378.01000000,68500.00000000,68355.00000000,68420.01000000,1130.42068000
2024-10-20T12:00:00Z,68420.01000000,68772.70000000,68198.22000000,68625.99000000,3025.00337000
